UniqueID,Filename/FlightID,Year,Month,Day,Date,Critical Period,Day Type,Creel Subarea,GMA,PFMA,Pin ID,"Date Created
(Timestamp from Avenza Maps)",Latitude,Longitude,1. Rec Boat Fishing,2. Rec Boats Running,3. Commercial Vessel Fishing,4. Commercial Vessel Not Fishing,5. Small Commercial Vessel,6. Large Commercial Vessel,7.  Whale Watching Boat,8. Orcas,9. Whales,10. Sea State,Description,
2023_12491433_50559569,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19D,SOG,19-3,Placemark 26,2023-10-01T15:40:28-07:00,48.408701,-123.406425,17,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12482223_50288277,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19D,SOG,19-3,Placemark 27,2023-10-01T15:40:43-07:00,48.402297,-123.40134,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12495077_50380653,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19D,SOG,19-3,Placemark 28,2023-10-01T15:40:54-07:00,48.394306,-123.410673,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12489352_50122220,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19D,SOG,19-3,Placemark 29,2023-10-01T15:41:02-07:00,48.411761,-123.46852,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12463785_49843081,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20C,SOG,20-4,Placemark 3,2023-10-01T15:32:57-07:00,48.376499,-123.950969,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12463183_49803025,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19C,SOG,19-4,Placemark 30,2023-10-01T15:41:14-07:00,48.407414,-123.286956,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12466075_49789976,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19C,SOG,19-4,Placemark 31,2023-10-01T15:41:25-07:00,48.409022,-123.270297,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12474617_49933854,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19C,SOG,19-4,Placemark 32,2023-10-01T15:41:37-07:00,48.413223,-123.230077,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12462413_49817309,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19C,SOG,19-4,Placemark 33,2023-10-01T15:41:46-07:00,48.407623,-123.237755,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12448509_49740755,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19C,SOG,19-4,Placemark 34,2023-10-01T15:41:54-07:00,48.42656,-123.215833,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12520253_49978083,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 35,2023-10-01T15:42:38-07:00,48.642252,-123.346254,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12425647_49732042,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 36,2023-10-01T15:42:48-07:00,48.649674,-123.332068,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12412190_49774679,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 37,2023-10-01T15:42:59-07:00,48.66089,-123.386905,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12381362_49604747,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 38,2023-10-01T15:43:07-07:00,48.664832,-123.392125,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12392298_49754235,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 39,2023-10-01T15:43:21-07:00,48.676242,-123.388228,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12406645_49629005,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20C,SOG,20-4,Placemark 4,2023-10-01T15:33:06-07:00,48.339038,-123.93964,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12407099_49599071,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 40,2023-10-01T15:43:32-07:00,48.672941,-123.373986,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12404674_49542415,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,19B,SOG,19-5,Placemark 41,2023-10-01T15:43:40-07:00,48.675215,-123.359357,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12404626_49522506,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 42,2023-10-01T15:43:49-07:00,48.681625,-123.362809,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12411836_49482872,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 43,2023-10-01T15:43:58-07:00,48.696523,-123.335556,<Null>,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12439357_49462150,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-4,Placemark 44,2023-10-01T15:44:08-07:00,48.703525,-123.292263,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12513245_50008696,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18A,SOG,18-7,Placemark 45,2023-10-01T15:53:25-07:00,48.700585,-123.498782,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12441865_49371005,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18A,SOG,18-7,Placemark 46,2023-10-01T15:53:34-07:00,48.708967,-123.54045,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12457092_49508944,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18A,SOG,18-7,Placemark 47,2023-10-01T15:53:43-07:00,48.720302,-123.551899,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12460214_49487465,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18A,SOG,18-7,Placemark 48,2023-10-01T15:53:51-07:00,48.741818,-123.551335,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12468298_49576419,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18A,SOG,18-7,Placemark 49,2023-10-01T15:54:00-07:00,48.758301,-123.573668,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12477209_49617760,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20D,SOG,20-5,Placemark 5,2023-10-01T15:33:41-07:00,48.346742,-123.870372,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12482790_49642149,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 50,2023-10-01T15:54:13-07:00,48.715359,-123.462653,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12487043_49672346,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 51,2023-10-01T15:54:22-07:00,48.72662,-123.42592,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12483790_49705076,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18B,SOG,18-6,Placemark 52,2023-10-01T15:54:33-07:00,48.749916,-123.380239,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12482137_49710441,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18E,SOG,18-2,Placemark 53,2023-10-01T15:54:45-07:00,48.856666,-123.360747,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12478499_49728075,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18E,SOG,18-2,Placemark 54,2023-10-01T15:54:55-07:00,48.857476,-123.320862,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12514240_49967918,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18E,SOG,18-5,Placemark 55,2023-10-01T15:55:07-07:00,48.814588,-123.214611,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12483150_49685404,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,18D,SOG,18-11,Placemark 56,2023-10-01T15:55:19-07:00,48.799273,-123.12349,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12479375_49680317,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17K,SOG,17-6,Placemark 57,2023-10-01T15:56:06-07:00,48.915841,-123.629955,3,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12495456_49778011,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17K,SOG,17-6,Placemark 58,2023-10-01T15:56:15-07:00,48.928928,-123.665046,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12495978_49794839,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17K,SOG,17-9,Placemark 59,2023-10-01T15:56:25-07:00,48.926449,-123.694012,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12492553_49812939,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20D,SOG,20-5,Placemark 6,2023-10-01T15:33:53-07:00,48.34333,-123.830577,23,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12488578_49807198,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17I,SOG,17-10,Placemark 60,2023-10-01T15:56:55-07:00,49.165983,-123.688435,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12487007_49796014,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17E,SOG,17-12,Placemark 61,2023-10-01T15:57:09-07:00,49.232105,-123.905438,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12508852_50060662,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,17E,SOG,17-12,Placemark 62,2023-10-01T15:57:21-07:00,49.248183,-123.933982,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12506683_50008328,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29DW,SOG,29-2,Placemark 64,2023-10-01T15:59:07-07:00,49.459129,-123.868458,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12510276_50128413,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29C,SOG,29-2,Placemark 65,2023-10-01T15:59:16-07:00,49.457577,-123.839671,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12510094_49972650,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29C,SOG,29-2,Placemark 66,2023-10-01T15:59:26-07:00,49.443575,-123.793873,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12512408_50122403,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29C,SOG,29-1,Placemark 67,2023-10-01T15:59:38-07:00,49.454742,-123.745591,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12514358_50117103,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29C,SOG,29-1,Placemark 68,2023-10-01T15:59:45-07:00,49.444232,-123.740119,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12518431_50107854,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29C,SOG,29-1,Placemark 69,2023-10-01T15:59:56-07:00,49.424592,-123.701469,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12516164_50135106,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20D,SOG,20-5,Placemark 7,2023-10-01T15:34:10-07:00,48.339227,-123.775194,20,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12522499_50026347,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29B,SOG,29-3,Placemark 71,2023-10-01T16:00:41-07:00,49.366807,-123.528511,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12524723_50052829,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28D,SOG,28-1,Placemark 72,2023-10-01T16:00:53-07:00,49.373903,-123.506899,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12530958_50106259,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28D,SOG,28-1,Placemark 73,2023-10-01T16:01:05-07:00,49.351918,-123.465617,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12516064_50132601,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28D,SOG,28-1,Placemark 74,2023-10-01T16:01:15-07:00,49.374415,-123.44451,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12495715_50212257,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28D,SOG,28-1,Placemark 75,2023-10-01T16:01:27-07:00,49.361655,-123.43996,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12499268_50254625,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28D,SOG,28-1,Placemark 76,2023-10-01T16:01:37-07:00,49.350083,-123.436279,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12469366_49835113,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29B,SOG,29-3,Placemark 77,2023-10-01T16:01:47-07:00,49.327926,-123.401868,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12425509_49750967,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28E,SOG,28-1,Placemark 78,2023-10-01T16:01:58-07:00,49.385252,-123.414851,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12423707_49736160,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28E,SOG,28-1,Placemark 79,2023-10-01T16:02:06-07:00,49.403377,-123.389843,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12452019_49790286,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20D,SOG,20-5,Placemark 8,2023-10-01T15:34:29-07:00,48.331462,-123.776696,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12460940_49822702,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28E,SOG,28-1,Placemark 80,2023-10-01T16:02:15-07:00,49.42774,-123.370528,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12466062_49803905,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28E,SOG,28-1,Placemark 81,2023-10-01T16:02:26-07:00,49.436042,-123.429214,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12435423_49767376,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-3,Placemark 82,2023-10-01T16:02:35-07:00,49.538163,-123.387492,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12404661_49588978,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-3,Placemark 83,2023-10-01T16:02:45-07:00,49.554457,-123.379886,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12514561_49998199,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-4,Placemark 84,2023-10-01T16:02:56-07:00,49.580564,-123.272894,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12406050_49576826,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-4,Placemark 85,2023-10-01T16:03:04-07:00,49.573174,-123.294311,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12404418_49540776,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-4,Placemark 86,2023-10-01T16:03:13-07:00,49.569503,-123.269977,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12407999_49623829,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-4,Placemark 87,2023-10-01T16:03:23-07:00,49.551771,-123.245793,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12396259_49794913,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28B,SOG,28-4,Placemark 88,2023-10-01T16:03:34-07:00,49.557938,-123.254591,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12396247_49776845,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28J,SOG,28-2,Placemark 89,2023-10-01T16:03:46-07:00,49.478306,-123.252929,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12394761_49768235,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,20D,SOG,20-5,Placemark 9,2023-10-01T15:34:47-07:00,48.318797,-123.71284,209,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12419440_49418113,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28J,SOG,28-2,Placemark 90,2023-10-01T16:03:55-07:00,49.458459,-123.246066,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12415714_49393575,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28J,SOG,28-2,Placemark 92,2023-10-01T16:04:35-07:00,49.345557,-123.338224,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12426031_49375579,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28J,SOG,28-2,Placemark 93,2023-10-01T16:04:44-07:00,49.335691,-123.30068,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12426373_49345819,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28J,SOG,28-2,Placemark 94,2023-10-01T16:04:52-07:00,49.339937,-123.282525,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12516164_49986605,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,29E,SOG,29-3,Placemark 95,2023-10-01T16:05:00-07:00,49.322988,-123.275786,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12432225_49377483,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28H,SOG,28-7,Placemark 96,2023-10-01T16:05:10-07:00,49.329157,-123.249806,11,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12457553_49505303,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28H,SOG,28-6,Placemark 97,2023-10-01T16:05:23-07:00,49.330222,-123.197576,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12456905_49523175,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28H,SOG,28-7,Placemark 98,2023-10-01T16:05:32-07:00,49.322308,-123.171982,5,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12460611_49540672,20231001_3304_SOGS,2023,10,1,2023-10-01,<Null>,Weekend,28I,SOG,28-7,Placemark 99,2023-10-01T16:05:42-07:00,49.281221,-123.203908,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12485766_49678791,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13M,SOG,13-3,Placemark 1,2023-10-01T15:23:40-08:00,50.007763,-125.222217,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12486878_49672052,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13E,SOG,13-6,Placemark 10,2023-10-01T15:28:03-08:00,50.143724,-125.355403,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12499183_49933888,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13E,SOG,13-6,Placemark 11,2023-10-01T15:28:10-08:00,50.155413,-125.356984,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12502001_49837625,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13E,SOG,13-7,Placemark 12,2023-10-01T15:28:21-08:00,50.182446,-125.337585,2,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12491925_49790836,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13E,SOG,13-6,Placemark 13,2023-10-01T15:28:29-08:00,50.178743,-125.35787,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12489634_49815225,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13E,SOG,13-7,Placemark 14,2023-10-01T15:28:38-08:00,50.197264,-125.353796,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12517723_49980458,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13K,SOG,13-9,Placemark 15,2023-10-01T15:29:14-08:00,50.322418,-125.408536,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12486019_49798656,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13K,SOG,13-28,Placemark 16,2023-10-01T15:29:25-08:00,50.340452,-125.441301,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12523076_50034211,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13-25,SOG,13-25,Placemark 17,2023-10-01T15:29:37-08:00,50.432341,-125.49081,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12525621_50056009,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13K,SOG,13-26,Placemark 18,2023-10-01T15:29:47-08:00,50.434209,-125.308724,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12535053_50195285,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13K,SOG,13-23,Placemark 19,2023-10-01T15:29:58-08:00,50.447024,-125.249471,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12539231_50260711,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13M,SOG,13-2,Placemark 2,2023-10-01T15:23:55-08:00,49.987262,-125.211159,<Null>,4,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12488654_50305620,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13-21,SOG,13-21,Placemark 20,2023-10-01T15:30:43-08:00,50.55957,-124.914336,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12352811_48685228,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,15E,SOG,15-5,Placemark 21,2023-10-01T15:31:20-08:00,50.288278,-124.822232,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12362861_48311647,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,13L,SOG,13-19,Placemark 22,2023-10-01T15:31:38-08:00,50.380653,-124.950777,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
2023_12360131_48303177,20231001_3330_SOGN,2023,10,1,2023-10-01,<Null>,Weekend,15D,SOG,15-5,Placemark 23,2023-10-01T15:32:40-08:00,50.12222,-124.893527,<Null>,1,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,
